title,issn,cn,sponsor,compound_if,comprehensive_if,tags,major_categories,detail_url
"矿业科学学报","","","","3.194","2.382","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOA0r5YXJ2s_gqfzTfXA49Ve5fkGVJlC_gzs7Emd_vX9i7lwkzlz1e7RrXhGQLP-_Hk_qXe9v5qVuzoq1R1I7WqIznG-YUUplrqcjTByVjFgw==&uniplatform=NZKPT&language=CHS"
"矿业研究与开发","","","","2.367","1.696","网络首发|增强出版","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP7JVxzMuptoyE5MqQ2OAoF0p2IATveHA_NMHWJAwj-2SyX1s3PgShM-CgwCkndjXqB9cWb0M4fYvfGSgIujIYcRGqgpdvjWNckrYFPX0Dppg==&uniplatform=NZKPT&language=CHS"
"矿业装备","2095-1418","11-6027/TH","","","","","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPtO3rH5aXwEidNH1QDlhWHdvT9XgVTjpi1ZLmFoWUOq5kEhHFdOIeY9EkZJGI7cPf3S--TvEaUflezlCy_CYwqQms_iPt7pA6hTSK3DYxz0g==&uniplatform=NZKPT&language=CHS"
"魁阁学刊","","","云南大学","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMg4yS1_wnxkh_LQHLBIw8GCDql2C51nfBRFzjX4VuVjInk0rAThF7247iYjr1d-orMmD9INFiBn1sC8bQf8Vk0ri_BA1OHUVlznt2y1mbltA==&uniplatform=NZKPT&language=CHS"
"昆虫学报","","","","1.602","0.960","网络首发","基础科学|农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPdiV6FsMv7gORG945hPxtUpV8FqRozBc7RVzljV-ERrVsDiJNmpv-mA42M0Iy8Z_C0JZ2Pq8e79RJVmQcn11Ai45-zZBa_SqIasV9mCz7uBQ==&uniplatform=NZKPT&language=CHS"
"昆明理工大学学报(社会科学版)","","","","1.593","0.690","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP2vK4BBl0N2WwgchJE0vq4mtLsKWDoyQI9J5ii5tKmqvaJmRKu_sVP17a3NN2S5BIx9zwPgt7JRn-JBKhhV-Mf1FTyoNgtDF_pn_62rgiPYA==&uniplatform=NZKPT&language=CHS"
"昆明理工大学学报(自然科学版)","","","","1.531","0.795","网络首发|增强出版","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPvwJKL13LYRWPMGPD-QPPzTmoSBWNAUCHGg2WPehz0ceeJoSzrav4K7cVdM1vyl5JTMGayvXONPYw_fbGZEq4T0Tc2fhCE0sMGkT4KB0KDTA==&uniplatform=NZKPT&language=CHS"
"昆明市人民政府公报","","","昆明市人民政府办公厅","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMenAhS0WdOsZScIvvCu40KoM3xTnusW2CVSQ8hQv8M_cpu5CX6m8eijpVf8w0nnXu-vNrZ6lfs2Vudzh8wg-aTFHeS4PgIotDLG29BzfwwMA==&uniplatform=NZKPT&language=CHS"
"昆明学院学报","","","","0.952","0.565","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOywfUMI2WjZbFWVwn22wJIqb4RoStdjLSZ7jtbOQgE-jnwKZZyc2VvrSST2RTGwGZZPit1F9nrbxHn6VeRLCrg7GqtvBXK21LiUbXR67g0nw==&uniplatform=NZKPT&language=CHS"
"昆明冶金高等专科学校学报","","","","0.261","0.146","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMzL59xn6ikDkopeA190gVo9snR4i8V4_Tj-a1daK34FqTttuErJfRfn2QXFa5En6j2PCu9szFDXoRhbj52SgWMLtv6_e3QYtFb3wmJeh2dTA==&uniplatform=NZKPT&language=CHS"
"昆明医科大学学报","","","","1.066","0.833","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMTVp-6Xsho09ZOmJ4XeSBr7x1gt5hq_xcBVNrLQYhfN_b5xWrrLI0uzjj_TLngnFD1NItuSOb2ayUi_PTMFrBS8_4RKx4DsEGdjTn94PgLOw==&uniplatform=NZKPT&language=CHS"
"拉丁美洲研究","","","","1.374","0.923","网络首发","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINhN1pSD0piEVz-B1DEjIOswPih_aA0331x79OBdmBxYgKy0iuQVUwwA89gCX1sHiZTgFd6URticT2tu837DHFEtFfWPpo7dJp58pcCtKS3Pw==&uniplatform=NZKPT&language=CHS"
"拉美研究论丛","","","浙江外国语学院拉丁美洲研究所","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMenAhS0WdOsZScIvvCu40KoM3xTnusW2CVSQ8hQv8M_cpu5CX6m8eijpVf8w0nnXtM1FD_2-TSj_gdNwRMK52alRM-ixueFLUqdsCLZ2lOoA==&uniplatform=NZKPT&language=CHS"
"拉萨市人民政府公报","","","拉萨市人民政府","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMenAhS0WdOsZScIvvCu40KoM3xTnusW2CVSQ8hQv8M_cpu5CX6m8eijpVf8w0nnXulBXLiDqsG3feb8zJvJxCfVzWr0ixyr8Bgj5Kszw94VQ==&uniplatform=NZKPT&language=CHS"
"辣椒杂志","","","","0.607","0.524","网络首发|增强出版","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP_zTWWDBrsc5xaddMv0hakT6YnpD6e3lMX4xj3aq1cVYSITW6CxSVRblIrJOLi4S94rkMKoB_hSCdlrKZb0DtJXZ6COEKu23TFK1sfYiq2cg==&uniplatform=NZKPT&language=CHS"
"兰大法律评论","","","兰州大学法学院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMenAhS0WdOsZScIvvCu40KoM3xTnusW2CVSQ8hQv8M_cpu5CX6m8eijpVf8w0nnXvGn2TYs6phBRxZbmAmyhF3F9xRs_4VL7f2MkRPMVvYXQ==&uniplatform=NZKPT&language=CHS"
"兰台内外","1007-4163","22-1021/G2","","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP6OstUgh3AW6hLhVyuKRAHq90y08ppXd72n_nouOw5sSJBRqjO2hihFHSG9qWLmsjgubHFW-jpvOu2juZmWOyTO4sJDKDIZqXE8YvyqHTafg==&uniplatform=NZKPT&language=CHS"
"兰台世界","","","","0.445","0.281","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINCGbfVSVo9d9IBm_oihHysHpqMdMtUfSp5tg9SeyV6_25PFu0rP3zEwFq9vjr2cUSIFPXBIhPcvcelVUTZCOF8v7UH8px4QWwSrwnpMuZIqA==&uniplatform=NZKPT&language=CHS"
"兰州财经大学学报","","","","1.935","0.976","网络首发","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINuYme3HT1AL9QfYw542cwi4CQ3ChEQNm3IO6PE2XKk0xXa7ddnB-g1wclgfQ1OaBPiNN3WIOgM736Aapxg28sI8zFnrE1LANBqZmpAvWJ8hQ==&uniplatform=NZKPT&language=CHS"
"兰州大学学报(社会科学版)","","","","6.689","3.210","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMLR5zZ67yCRtY4eqxfgAwklL96FZLzSNEoSGUtod3-_tDWKEaQZA4BRLL52PBrdH2P2uqC1RW8ae478xYf1bkEf1aRJE3JA9l7KF3d1_R5-g==&uniplatform=NZKPT&language=CHS"
"兰州大学学报(医学版)","","","","1.612","0.909","网络首发|增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMvk4VhxcEWmRoiVCVnP6aNRbCEuJ2uJe0I4yH7UAt3xyIUUL9MM05gdL3vYvtGnNg4IygMJvpZMf8DXZ5e6vCuRMOMj3RL_B5lCZxEhf0DXQ==&uniplatform=NZKPT&language=CHS"
"兰州大学学报(自然科学版)","","","","1.813","1.239","网络首发","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINu7zSCsBaK80ye0AWv8AYut-YVnhI_xWH12a3Sv1XH8I9ssNfkzfUbSFweB07Mkjr4PLwid0KnqKGyjf9LMcKexesJFoxsMg5N2KHx4Rlg1A==&uniplatform=NZKPT&language=CHS"
"兰州工业学院学报","","","","0.413","0.247","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPIM-pmnxvFuSeksBnn8UzmbNJhfUB5s0v87ze74p03sWYSMNvvyEkh7TMJ5vZzuIRECDsNYBqw3EIFUrYKOdF9_W6B7wVFUeAtDSx1mfG0Ng==&uniplatform=NZKPT&language=CHS"
"兰州交通大学学报","","","","1.092","0.627","网络首发|增强出版","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOjdvQBrbWTxnuP3Zvkqv0AK5uP8cs1xnFZInz-gjmo__obeGiboT8r0mkD1eRwcLd2Cw5jPG8g1knapVvEcPobcD5Z8ci25mfaHH6dWzQLcQ==&uniplatform=NZKPT&language=CHS"
"兰州理工大学学报","","","","1.156","0.687","网络首发","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMsxR8S_b-Zel-InanE3YVGFH6T0Wkgx7t8WQlkH6arTFsQ9geaiH8owZx76mySGPKvMv_wduvP8wkUM7H-uRF4BlVqP15erJm2ajQwX4MOeg==&uniplatform=NZKPT&language=CHS"
"兰州石化职业技术大学学报","","","","0.220","0.142","","工程科技I|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINbYf26iYvBYGStVv9RcSTPR15G2XTn3_bifo9Z3IieLTHN6FAgPGr0nYGGKaWQfEg2S2-F8rD5lzQxmlnqvMqkrgg8sBw_Lp3lZU0gdU96XQ==&uniplatform=NZKPT&language=CHS"
"兰州文理学院学报(社会科学版)","","","","0.444","0.180","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP0NkAckAkEXkS2fuUNzFbmlhUa-SB_MIqyYDmCElzFMkpWRnbqdXJTofLQDqdYMb6na9qgTXkOc2DIU-lsNg1X8cNWkE9saI_Kd1LDZ7bfcQ==&uniplatform=NZKPT&language=CHS"
"兰州文理学院学报(自然科学版)","","","","0.554","0.301","网络首发","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINh6Ou7aaD45rl3PTEvSl_DitbiVj195xwQwmSHbIeJpju3cur4yiJN_uGEPXVnaowtW8z0GeeD8cWsQp6tb4P_6yRjoyNFBu4Uxjj92HUghQ==&uniplatform=NZKPT&language=CHS"
"兰州学刊","","","","5.200","2.400","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIO3bCvd9ubuYC6c4NJhIVeQybEtHgjoXfRLrEExYroDom29dogytO5ZSbU9KwZ-GBGbbkk3nfcUAzkQZS3hQchRZ5cAfgbBKuXHxLD2Sl9IAQ==&uniplatform=NZKPT&language=CHS"
"兰州政报","","","兰州市人民政府","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMenAhS0WdOsZScIvvCu40KoM3xTnusW2CVSQ8hQv8M_cpu5CX6m8eijpVf8w0nnXu1sA-GXGKcNbUcP-OY24GFzY67rQorzbc35gaoDmAbKg==&uniplatform=NZKPT&language=CHS"
"兰州职业技术学院学报","","","","0.281","0.130","网络首发|增强出版","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOa6e4nXqF4X2gY1tp8-4UcfBMkf_x8_a4dkHiCRG1oEEnX5yAuAKNpsTHfkuA3eQ-jIT7gVMM97SRczEyb8FqpKoo9nXUfETiPy5lcw1gGCg==&uniplatform=NZKPT&language=CHS"
"蓝海经济","","","中海油能源经济咨询有限公司（内部名称：中国海油集团能源经济研究院）","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPiKU2VHpFMik7GpfTuixhjqNebsCdihaT2lsQK3__QXv7cv6oQ02i2pQhsrZomIifvEK9P23IpBJq43pXQ3KmM5h6uM_LHo_0zYRZctoCF4Q==&uniplatform=NZKPT&language=CHS"
"廊坊师范学院学报(社会科学版)","","","","0.223","0.092","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMuqU8qodn5AdwgC_Nj9vd7HckbgQj1c5amPjSSy5BvthBzJ0zTfo97sNkHVYSECpZYvQF9NerQQx7KLEuhOhrFT6N5k5jfKYMoUtZVCpsYAQ==&uniplatform=NZKPT&language=CHS"
"廊坊师范学院学报(自然科学版)","","","","0.579","0.436","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPQG4ga_8Th5kkNN_5HKBrtnN_4DeitG4GHe8b6r-JmPCpgX_WnNqP7-8hY0r3OO7AKLLYFI3P83fMOQxs_xEbN0ilkISU_-HEUT8nkgnn_kQ==&uniplatform=NZKPT&language=CHS"
"劳动保护","1000-4335","11-1179/X","","","","","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPtO3rH5aXwEidNH1QDlhWHdvT9XgVTjpi1ZLmFoWUOq5kEhHFdOIeY9EkZJGI7cPfDs8XLK0HSw-Jl0QQBMWaKbjUUU5TpJOTwQg37ruE4KQ==&uniplatform=NZKPT&language=CHS"
"劳动保障世界","1007-7243","22-1354/F","","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPiKU2VHpFMik7GpfTuixhjqNebsCdihaT2lsQK3__QXv7cv6oQ02i2pQhsrZomIifBiVgwcq25aqnXRpLalS9hbIOL3YwAuan6U4ao-UKNEg==&uniplatform=NZKPT&language=CHS"
"劳动保障世界(理论版)","1007-7243","22-1354/F","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMg4yS1_wnxkh_LQHLBIw8GCDql2C51nfBRFzjX4VuVjInk0rAThF7247iYjr1d-oruvT415omILr_lbz48qGHR9_q2wdkxl6wu2QATcVwtFw==&uniplatform=NZKPT&language=CHS"
"劳动教育评论","","","中国劳动关系学院","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMg4yS1_wnxkh_LQHLBIw8GCDql2C51nfBRFzjX4VuVjInk0rAThF7247iYjr1d-opBZ5r8s7988Ru8tUqXd0IitfN5rfOqaTYcm3h-xK8dSQ==&uniplatform=NZKPT&language=CHS"
"劳动经济评论","","","山东大学劳动经济与人力资源研究中心","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPiKU2VHpFMik7GpfTuixhjqNebsCdihaT2lsQK3__QXv7cv6oQ02i2pQhsrZomIicDk6MIQhQu-wRxsXOmmuBeqryv5IkpzWPVuKgiv2ZUSw==&uniplatform=NZKPT&language=CHS"
"劳动经济研究","","","","3.169","1.972","网络首发","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP9OkgZz_sIi8UpzuNKsBTu6F02k77c_cy-RuWzHGTTW9IgXycJLOeinwDxQDFAsAxpMxxgg-7vGYJP7Kh8Lwf5e87L6cC7jebI_1oK9akZ0Q==&uniplatform=NZKPT&language=CHS"
"劳动哲学研究","","","上海师范大学知识与价值科学研究所","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMg4yS1_wnxkh_LQHLBIw8GCDql2C51nfBRFzjX4VuVjInk0rAThF7247iYjr1d-ori8BC2TJvg0wBRsbIjZo1CaHNJGIv_r1hnetPALj_t8g==&uniplatform=NZKPT&language=CHS"
"老龄科学研究","","","","2.141","1.021","网络首发","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP4nS8hrrilJmCKeFrdNbRqvYb4_TiZLGZFxjAoJSlQw6PWSpJeklAkGsBr_g9DUZUIVf63f8joXEF5GGpmAD0MkhnAY26YKnPOhdnQtW8cKw==&uniplatform=NZKPT&language=CHS"
"老年教育(老年大学)","1002-3402","37-1007/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMg4yS1_wnxkh_LQHLBIw8GCDql2C51nfBRFzjX4VuVjInk0rAThF7247iYjr1d-opDVfVtAJyGtaRBoK_XGp32ZppCVnxjWZbBSmWKEWtitQ==&uniplatform=NZKPT&language=CHS"
"老年教育(书画艺术)","1002-3402","37-1007/G4","","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP2l16XTjsMhJII-boSYzRNgnqym_jxgT6xdgpMkDMM4g_9yZgZi9gnyz8BHdA7L0cn1Tep_rMNQZU91TIhpoTiZ49JX-PShEkEyzcntQXBNA==&uniplatform=NZKPT&language=CHS"
"老年教育(长者家园)","1002-3402","37-1007/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMg4yS1_wnxkh_LQHLBIw8GCDql2C51nfBRFzjX4VuVjInk0rAThF7247iYjr1d-oqAliajQYgMHIxXmadO0PyyJdGZQOw6v3w-3UfoofNRZg==&uniplatform=NZKPT&language=CHS"
"老年人","1007-2616","43-1261/C","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMg4yS1_wnxkh_LQHLBIw8GCDql2C51nfBRFzjX4VuVjInk0rAThF7247iYjr1d-oqHHw-38NdlJPRJoVDR2smpyDWrWLq5cJQD4SSKyGziog==&uniplatform=NZKPT&language=CHS"
"老年医学研究","","","","0.829","0.571","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM4w1wKtr35_e9nZzhPuj3gtNisR02r7MsOB50D0SQbLfunjEv17L3TQ9JNNu210S1bYsXVuh0mO14WxURH0FQ4W81JHfc6e41zGk2ym0uX5g==&uniplatform=NZKPT&language=CHS"
"老年医学与保健","","","","1.457","1.189","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOvrjdcbnJmrD3keRv_UZLGOp43XeKW78RZY21qXJkzMAz9K89gDESwfjQmSWqi8oBGt3_TP7LCnZKeNk07VH_2c--9Wma1ts8NSYvlzA9JoA==&uniplatform=NZKPT&language=CHS"
"老区建设","","","","0.388","0.164","网络首发","社会科学I|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINfxVm-O9-fvZuBC35aUlc3XfwdO3uN8scQ7Grk9eo3eJoo2V_20zooF4dFkSPzK1VHe0EUCmkPYGhuI-631YWqirJHsrubB5RQoOMqCLU09w==&uniplatform=NZKPT&language=CHS"
"老友","1009-7805","36-1240/C","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMg4yS1_wnxkh_LQHLBIw8GCDql2C51nfBRFzjX4VuVjInk0rAThF7247iYjr1d-oqhC2ZopJDS8ytuuvMbvY5p7J-y2BN9oKYf1rNeL4mZRQ==&uniplatform=NZKPT&language=CHS"
"老庄学研究","","","华中师范大学道家道教研究中心","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP2l16XTjsMhJII-boSYzRNgnqym_jxgT6xdgpMkDMM4g_9yZgZi9gnyz8BHdA7L0c5LUJnYB_EYVR_WJce-7jYk7tP1ZWvP7MWrZh8jmk-LQ==&uniplatform=NZKPT&language=CHS"
"老子学集刊","","","老子学研究会;郑州大学老子学院;鹿邑老子学院(研究院)","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP2l16XTjsMhJII-boSYzRNgnqym_jxgT6xdgpMkDMM4g_9yZgZi9gnyz8BHdA7L0cNZlBLGtNcxPvWYGr_tT7Ak46V3c4XfIQd4df8aXH6OQ==&uniplatform=NZKPT&language=CHS"
"老子学刊","","","四川大学老子研究院","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP2l16XTjsMhJII-boSYzRNgnqym_jxgT6xdgpMkDMM4g_9yZgZi9gnyz8BHdA7L0e8RUlIFWjmRBRsruAqG7hByfliHibMFW4xG8cyLmqnRA==&uniplatform=NZKPT&language=CHS"
"老字号品牌营销","","","","0.563","0.177","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOs5f8sbUXroUjxqYvgu3JbQmCx4FD1vxqqTrgvMRguzATuLIaOXV7pcDgot_LkEvTxDzFBR7a4WEj6ufY6-hoiprkTPdkjOF1i5K91_Fc_EA==&uniplatform=NZKPT&language=CHS"
"乐府新声(沈阳音乐学院学报)","","","","0.427","0.265","网络首发","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMUiWBNEdhyNuaHljVk-xP3GC-QYG8Cv4IMxyRqSveLDbsfeH6c_x7QnL39wx4FY2-UNbUbuXVP4Bmrz4JPZFJtoN8XooGngOolqsp8saQ_KQ==&uniplatform=NZKPT&language=CHS"
"乐府学","","","首都师范大学文学院;首都师范大学中国诗歌研究中心","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP3kzyFr1lHt3X84JZvdrH8JdHB66iWfTaXmyxmPm-nX8I1A88OD8iVBAkHqME3NoH6TxzC1wgZ3bGzMsTXZ9lmaoG1gpkLGXR_s_DoaxMOZw==&uniplatform=NZKPT&language=CHS"
"乐器","","","","0.138","0.046","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOZ1kPcFfisYsAam-5k2DAFMGWpdkj9fpvaI2iADWAqcIFew9IFXRx9qsmOEBNxF1Elb0jXhiXjMiyiOBfeWDWBenbUlpkP3NVY12Sas9Z-sg==&uniplatform=NZKPT&language=CHS"
"乐山师范学院学报","","","","0.335","0.108","网络首发|增强出版","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMBhtPs6C9oiAFvOG2OnAmc4CFJMOhWhdEQFF39SQszYSVie33WRG4IhIB1FUSlN0ZFBfrQpETHehaKnL8V2QiMgoGip-R1I5urlmpTPWa4Dg==&uniplatform=NZKPT&language=CHS"
"雷达科学与技术","","","","1.184","0.746","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPcRykWrvjPVGcNKWYsS_hllLwdSRCw4W56tDgDHxLpNOf6n0x_AT642DIdkTItrIg0uO3COcilFLrxSKrm7flehNgcWj2Gg725i9fU3x4QLQ==&uniplatform=NZKPT&language=CHS"
"雷达学报(中英文)","","","","4.337","2.761","网络首发","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOIcz3zWb-0bVwzqFU4hJfdWZrBZ_rA3HlFUWDu6pSljdzMnt_LWG1b5H4_Y3UdaQJ2RpjXwH0BUGKagi0kOyLv2HB7cQ26K6hEYAMf7fzd-w==&uniplatform=NZKPT&language=CHS"
"雷达与对抗","","","","0.536","0.296","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPodNworE-BgCR7R-aTeDuOgWAk5mC24Uk6xkVXE7DaJZFNN5ULFBmIj7_oMrQH1LoaHDDQRZd5phcMMpY9-7pcv9Er6hnTuIW5kSaGhdrzdw==&uniplatform=NZKPT&language=CHS"
"雷锋","2096-0832","10-1343/D","","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMenAhS0WdOsZScIvvCu40KoM3xTnusW2CVSQ8hQv8M_cpu5CX6m8eijpVf8w0nnXsUT2wtlv0MKvAVS9MpT-GCQzMzqSieno8kDJDaBlxtKg==&uniplatform=NZKPT&language=CHS"
"冷藏技术","","","","0.500","0.324","网络首发","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINoIgAUqqI3ynfKOWrUXX7MF-Bz91o_1ohtQb9qnOzoTd_2E9a6WD3cptaru6uu5Un2PNy-o2k1qc9UXW5oOJ9tB5Wme643smnmLgElfAWtwg==&uniplatform=NZKPT&language=CHS"
"冷饮与速冻食品工业","1007-0818","32-1437/TS","","","","","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPtO3rH5aXwEidNH1QDlhWHdvT9XgVTjpi1ZLmFoWUOq5kEhHFdOIeY9EkZJGI7cPfEaDxNgGsKWXUpl9mEHMqB9dWQuzsbJ_VpY938eB8YyQ==&uniplatform=NZKPT&language=CHS"
"冷战国际史研究","","","华东师范大学周边国家研究院；冷战国际史研究中心","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP2l16XTjsMhJII-boSYzRNgnqym_jxgT6xdgpMkDMM4g_9yZgZi9gnyz8BHdA7L0fLbR8ogNrSxVgS383ZN8gGq5FjcT_8ZdMZFQVrXhYNUQ==&uniplatform=NZKPT&language=CHS"
"离子交换与吸附","","","","0.792","0.531","网络首发|增强出版","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPTBDBBIy6ESm0CbWU0KJ8G7JBzk-ylDIUG742Jr1uMOizRXZ1ZGk9S1WEHn3NHeNu5KIzS6ykz5RGOWVYL7rhP167XuSQFl4tAEgQbTVFlXQ==&uniplatform=NZKPT&language=CHS"
"黎明职业大学学报","1008-8075","35-1212/G4","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINR0ekONY01jIrLDhNw7Js_CwUshdNpm7uNLeQuCG7L_OHkTuR6VfRlF6NIEkTkXtFm1rsXkO6ayRYHiLKtSaw0VJVGQ0slNVAB94oCct_sRw==&uniplatform=NZKPT&language=CHS"
"李白学刊","","","中国李白研究会","","","","哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP2l16XTjsMhJII-boSYzRNgnqym_jxgT6xdgpMkDMM4g_9yZgZi9gnyz8BHdA7L0dQvL5MNQKmqT7IfCY_8bCNlwcBcyT0QafC_qCJinPL5g==&uniplatform=NZKPT&language=CHS"
"理财","1673-1107","41-1370/F","","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPiKU2VHpFMik7GpfTuixhjqNebsCdihaT2lsQK3__QXv7cv6oQ02i2pQhsrZomIif0rawu8WqCnOwQISumP5U4JGpVJQouGzksn8c0QKc1hw==&uniplatform=NZKPT&language=CHS"
"理财周刊","1009-9832","31-1849/F","","","","","经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPiKU2VHpFMik7GpfTuixhjqNebsCdihaT2lsQK3__QXv7cv6oQ02i2pQhsrZomIifwCSNzJZG4Z_cSG5LSUQv2euGYnX7eANwJdt2extXYLQ==&uniplatform=NZKPT&language=CHS"
"理化检验-化学分册","","","","1.365","1.217","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOv8v6JIlXtYWJvO-e2JdrcBduCdCMqCRY-CSbJrV3O-sTjzHFJ3bfkuwoiSJzo9Yu2VKZm9pJxXHsup4vpX7hyzi6rCk6Mwlv1Y7142Wp7Xg==&uniplatform=NZKPT&language=CHS"
"理化检验-物理分册","","","","0.610","0.562","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINAi7Gr-hd5tiDONsoGhBuXG-c-yII5qUWOPTHlrsn2psmrO3lLKLg-1_Or5i9Nn6lObM33fsoVXhUhx02sKd41QeRAEwSqarGZR2CseN-x1w==&uniplatform=NZKPT&language=CHS"
"理科爱好者","1671-8437","51-1638/O","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINR0ekONY01jIrLDhNw7Js_CwUshdNpm7uNLeQuCG7L_OHkTuR6VfRlF6NIEkTkXtEv5v5ZHvR8ZqvNASwKrnuLw2tvnHP-d5_0owzhiiDF9A==&uniplatform=NZKPT&language=CHS"
