title,issn,cn,sponsor,compound_if,comprehensive_if,tags,major_categories,detail_url
"特种设备安全技术","1674-1390","42-1733/TK","湖北特种设备检验检测研究院","0.369","0.266","","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPJPvl5Rf3kngZgwQTquicLcHqaaLuCUIquNcpKcQd2V0bv8xdJxLqNuHautKtpiBFztwEuvf1UkSIJTrSbuNyxQSzXVa0FKaHDY2ihPzI9DA==&uniplatform=NZKPT&language=CHS"
"特种橡胶制品","1005-4030","61-1141/TQ","西北橡胶塑料研究设计院有限公司","0.751","0.477","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOQpxUev5ZnKPojhWEVOI-0ShFoYmY_jUA_wY2Sg19aaN7qXg3GH7g2DO3enzFP4vzNsy2A2ntNCVsy3YP5U7z0oSomIgAWdiVoXrxM12WVWQ==&uniplatform=NZKPT&language=CHS"
"特种油气藏","1006-6535","21-1357/TE","中国石油天然气股份有限公司辽河油田分公司","3.563","3.043","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINh9ZKVtesX-5k2k-mI7LX3C3yjUm_nmWSkrnXBFy6s1udS9UztJQJkaJkxYwKJJGQxA4ma9jVxWiGzfIt8QpsIkM62syEjbdLs-f5BG8mRbQ==&uniplatform=NZKPT&language=CHS"
"体育风尚","1674-1552","44-1641/G8","深圳市体育局","0.095","0.022","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM5JRmRrYNTnUzTzoe3p-XrzeqNiY2pXwAQGGiplp5ibfi9iIoWDX1_g8lWbaZK8jbGe4yTQIuHNrWzpn4SDAnfargqSFfDkR3Zc6YinmnOPA==&uniplatform=NZKPT&language=CHS"
"体育教学","1005-2410","11-3145/G8","首都体育学院","0.338","0.070","网络首发","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOnYJM-YKWduSfFBy359ZphuoowNSz974UP3Ab6aWy-9Mi7gaISnhaDjmQtl8pDJXG-Bvw3WGlE4jRzD2j302ApdQFNsBgo9w6SX3cV69spIg==&uniplatform=NZKPT&language=CHS"
"体育教育学刊","2097-1028","42-1922/G8","武汉体育学院","3.242","1.522","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMQC4VIYQ7WB-Vn86FAQAQID2EEJzFS3BZDwn5Skac8h1BASCuKlE_Hk37c4muAD-ibS-wPyCWGYkThd2-JyshVyT0laivxBTWrXMXSjXqXOA==&uniplatform=NZKPT&language=CHS"
"体育科技","1003-1359","45-1171/G8","广西壮族自治区体育科学研究所","0.361","0.154","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN0NL54dWu6XmUqjSTdzj--7RLDQCa-R6JyI0tFYi5v2Fm1MOO9lpA1Ffzh5dnQqjQZ6foZ9YcBrrAOym6alSQXBphLCYRZygR6KYhOWtCerA==&uniplatform=NZKPT&language=CHS"
"体育科技文献通报","1005-0256","11-3262/G8","国家体育总局体育信息中心","0.611","0.176","网络首发|增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPkv-lSGG8s8oL15l8n0dUAQPn4n6F_E2FmlrcFD7J82SXEaJYCl7MWFiWlq_96MdP905Q88F2h9c-B8D_mSVfk6EtBfBHI4KLCX_Hn4kR88Q==&uniplatform=NZKPT&language=CHS"
"体育科学","1000-677X","11-1295/G8","中国体育科学学会","5.930","4.262","网络首发|增强出版","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOp1CREu5O6M3lCW5k9m5FItvH5Jrw3-FgKtkc1BAOZsYbH76sPyBdAW1Q4Lqknz90YG_uLzET0aLisYmdTOs33svNFdvVoxqM2idOx_1z-NQ==&uniplatform=NZKPT&language=CHS"
"体育科学研究","1007-7413","35-1189/G8","集美大学","0.571","0.256","网络首发","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIONHQc-HYkHO6366e7fCN_VNR6fDsNEnk9T_HHM9MgvXOTs_FjYJr1FtV-Jg9Jq0OZkERn9z-MHD-7hqi-sTi1-xmzIJMXTZT5htqYk1fH5ZQ==&uniplatform=NZKPT&language=CHS"
"体育科研","1006-1207","31-1194/G8","上海体育科学研究所（上海市反兴奋剂中心）","1.209","0.608","网络首发|增强出版","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMUgIWXS5iSk1CL8CULJV0Ieroj1F079svRDxCsB3sSK-uGKYYKMwhSUK50oBYK8N-PsY5L3noW0gK9H1H30enQQFF4WAY7tZDRp8kjnAZgow==&uniplatform=NZKPT&language=CHS"
"体育文化导刊","1671-1572","11-4612/G8","国家体育总局体育文化发展中心","7.194","3.879","网络首发","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIND5aHZhwp7sCVRWoYvIylMwyLF1-g4bYW0UbwQ24DS_NGQQ8C3zYSurfJz06jpuylRsLxZ0htTBeqOBqnYZ2sw4GqRYNS5Z9bqYJRiPIbPYA==&uniplatform=NZKPT&language=CHS"
"体育文化研究","","","","","","","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINnd1YeXQXFy_LM6pSjcbaSVcyfQu4CYnTferWcq-EDOpxJJTxj8VhflfT4-mFnCyX-MO5S9XhUHtd89_x3CJzdmMNoumH_EQGMDA_ha5pMDQ==&uniplatform=NZKPT&language=CHS"
"体育学刊","1006-7116","44-1404/G8","华南理工大学;华南师范大学","6.198","3.331","网络首发","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPc_G4HFGmsoWVS9iHeviaTu9RLCQGY5RJhDOHTKqdPsp4VG52brrmGd08YIcSxBs_cw9EOARtyJp4RTnQzkv4LSYHySsx2Wag5MZIWuUXMbA==&uniplatform=NZKPT&language=CHS"
"体育研究与教育","2095-235X","14-1366/G8","山西师范大学","0.983","0.335","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIO7FyHh69_IlIanYIHaRMzOr3x4RN_A6ngA4sUBnYMwwg4YgAMYuUKEOT22q666v8TnEJvW8_ZzatBjlzYkGML6N6y21gyHm4IlAlV1l8rbLw==&uniplatform=NZKPT&language=CHS"
"体育与科学","1004-4590","32-1208/G8","江苏省体育科学研究所","4.159","2.642","网络首发|增强出版","社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMl1dPU1DUwfOXVw_FsxjmHuC_cOdT9eCqmuEZwNAnAkPVtOzhVMJMRtZeExr70PYLSKUf4qd3KcLc3O9tbULeJl-ZD7sOuh-QsmUkPlAjJfw==&uniplatform=NZKPT&language=CHS"
"天地一体化信息网络","2096-8930","10-1706/TN","人民邮电出版社有限公司","1.684","1.211","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMcZ-gclUGFOV1qzB4AXf1-KjolRI1dSf0RNf0Oi7uw7zgMylKo9htzPtGQ6-nC6DbU08XX2g6fg_a6ufM1BUkCSMpAx16khN9o4cW-uKCeMw==&uniplatform=NZKPT&language=CHS"
"天风","1006-1274","31-1124/B","中国基督教三自爱国运动委员会;中国基督教协会","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMHQjOjGkWZbz91dwxlIricZpTensci9l6hLfQDoH8prbEgdyjkzGAFGCEVwqf4-196sIhcT7Gf0mNkHGnEqJjdN04TxdEHw0jNp0JY2GFPFw==&uniplatform=NZKPT&language=CHS"
"天府数学","1006-0324","51-1428/O1","四川省数学会;四川大学数学学院","","","","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPqD8uPFR_PB5qKO7ENKsLKt_ZKfwHZ40VLmJNMeQDIamwyc4DvfjR7aHsf3mFre_vJ_QGpbO6S8vzwQ7WE3MgCKNauWidb84qzarBTMiZmng==&uniplatform=NZKPT&language=CHS"
"天府新论","1004-0633","51-1035/C","四川省社会科学界联合会","1.575","0.867","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMpZRX-rdNp9E-5BSkm-DTUrjQs60rcgpFM_yflWFx1isY1R_pBfjzliZkvOPO2pghxvKJUU2x_31lPWWXu1q20BYdm5VID74d1iOW68-ylWg==&uniplatform=NZKPT&language=CHS"
"天工","2095-7556","14-1374/J","山西科技新闻出版传媒集团有限责任公司","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMHQjOjGkWZbz91dwxlIricZpTensci9l6hLfQDoH8prbEgdyjkzGAFGCEVwqf4-1_6sBYJWV82qgf4fCOlvafjboyWa_wj3hMqUR2gXjjtYw==&uniplatform=NZKPT&language=CHS"
"天津滨海法学","","","天津师范大学法学院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6K3ybiT3mdxcyF6jk2NNOC94KCyHuT61CUh1tCFDOUvJQ==&uniplatform=NZKPT&language=CHS"
"天津大学学报(社会科学版)","1008-4339","12-1290/C","天津大学","1.286","0.693","增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOn2VRJJBmF1-oF4bI0ewkzgOePG1soNQcG6ys4RUVd1JS-Qxaw9nqQQH3A_DwCHuikE6QFnSCKWH0WIq8JhAKBvNU5O6RyaOPuMW19VWNOrw==&uniplatform=NZKPT&language=CHS"
"天津法学","1674-828X","12-1416/D","天津公安警官职业学院;天津市法学会","1.100","0.287","增强出版","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPDZFfTpP4EWrGoEHpt40Jy2x1ck2VetjO49gZuKOemOIxqO6mumesUbYhEyo2a8y2Vw8TQiIIiNM2rN7o5Bf58RGtv8Vt4_9YaSlT4R_TGwA==&uniplatform=NZKPT&language=CHS"
"天津规划研究","","","《天津规划研究》编辑部","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN6rwk4zB_5V2b8loHhg50GHS3utcdVVAUfSyCKLLecNdIzlcopaoMcOaa9TxZOOAXykf45AUXVnEODINF3PM_ska7Ev6ZY-8JDHnOORFQzYw==&uniplatform=NZKPT&language=CHS"
"天津化工","1008-1267","12-1201/TQ","天津渤化工程有限公司","0.392","0.272","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMbwdrCm8OUBpgGwNaxsQotEW93a4VPOAtmlFIHPmRWkhmn173DAxWqPNm_Se3S5Hf21YaH5FVQ_WcbvfOcQbzzOZN88o13I96V2e5vjQUokA==&uniplatform=NZKPT&language=CHS"
"天津经济","1006-8570","12-1255/F","天津市经济发展研究院;天津市宏观经济学会","0.368","0.218","网络首发","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN025ekfFVvVnh-e9sgPr5L3Ezz5W5avUB29hq7gL9Brg5YV4eQfMdog-7Nr344M1j9m2-0Sg7EwKk5Ba9Zs1lKj_JEWzIGimR-iM_qsJe6Fg==&uniplatform=NZKPT&language=CHS"
"天津开放大学学报","1008-3006","12-1487/G4","天津开放大学","0.340","0.217","网络首发","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOnYJM-YKWduSfFBy359ZphuoowNSz974UP3Ab6aWy-9Mi7gaISnhaDjmQtl8pDJXFaeAu1DLr0BqgwnmC-ANzPZW_fUl36DDqiVyaYSr9Q2w==&uniplatform=NZKPT&language=CHS"
"天津美术学院学报","1008-8822","12-1287/G4","天津美术学院","0.167","0.083","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM-jsZqPKeiwmCqEn4nJe8_6f-l-qZ8ldLLZe9B6suM6krLYR1aY6TD17l67VoP37GkC3LC7S90VYTtn5xhTiwXhIzxOXLrI7q9XWDGmMvIMw==&uniplatform=NZKPT&language=CHS"
"天津农林科技","1002-0659","12-1183/S","天津市农业发展服务中心","0.753","0.307","网络首发","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM1g_DPw6QWhRBq1pypqbvZ07TeEDPkyv7EBGiq11UU3r1xNkmSBbyjLOx9LtU5zOmyVRwriT47vMloZmYRg17YWjchByiCOgZ-nAeDhAup1g==&uniplatform=NZKPT&language=CHS"
"天津农学院学报","1008-5394","12-1282/S","天津农学院","0.904","0.574","网络首发","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOWs2Wl6tWne9WB1iGlJfqRuNfwT-szgrYQyIhA67oZpsTlfsGGTKfpJJb8fg2sN5sIe27KZzHDmeGdwPbv0_7yIth3wZmMNFp9eB6XhnmcMg==&uniplatform=NZKPT&language=CHS"
"天津农业科学","1006-6500","12-1256/S","天津市农业科学院信息研究所","1.126","0.674","网络首发","农业科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMysPkEZrW2gJ6FTjAqT2S8HuFHWR389vwLj2fd9OpDBdjQg7ZL7Z-qmklbhNuDNuKm63Ac6yEbJPv2g21IzNG1spdCH96FXnx_u3FDzraBJA==&uniplatform=NZKPT&language=CHS"
"天津人大","1674-6570","12-1335/D","天津市人大常委会","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6JIs8U-eq6m_of8cbtnEVkmKmCisIWRS7YG3vAq_r6fqg==&uniplatform=NZKPT&language=CHS"
"天津商务职业学院学报","2095-5537","12-1434/F","天津商务职业学院","","","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPcMrnM1wF-c18jDWoTmsOTy7SCMj7HqITSX1bxWYyBwwXbtaD7f3IGs5Wbj0AMiTJAZq38SUDRMCHlrPGECvkRN3JP6V9FrZ11ZIOGDTyGXw==&uniplatform=NZKPT&language=CHS"
"天津商业大学学报","1674-2362","12-1401/F","天津商业大学","1.291","0.466","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIM6hx4Ok8SVyH6OelpSKafvt1wQOoLs9fTpsESDEIoZJiub9MaI03LiClkkHV6UtkzMychXdS8tp46DuCUPuBOT53E75VERKpnntm47-zTr9g==&uniplatform=NZKPT&language=CHS"
"天津社会保险","1673-6729","12-1385/F","天津市社会保障基金管理中心","","","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPcMrnM1wF-c18jDWoTmsOTy7SCMj7HqITSX1bxWYyBwwXbtaD7f3IGs5Wbj0AMiTIFNd1DNxl6Sp5FsLGz0sptZo7pw_vhRQRMdxqi9CUwKA==&uniplatform=NZKPT&language=CHS"
"天津社会科学","1002-3976","12-1047/C","天津社会科学院","4.452","3.306","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOANYWdVTAdrxNts1MA7c4MpIaOG2M5UQMTqPGO7mH0xaXeHZDEtaGGa9z7__p0Qxpvb-Llr0-bcesk5evUsDwhdVYSfjIgmV3tUlzYAiiemQ==&uniplatform=NZKPT&language=CHS"
"天津师范大学学报(基础教育版)","1009-7228","12-1315/G4","天津师范大学","6.904","1.683","网络首发","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPV6VOvv5SAiIVrOuRMsRNX0jOtwEq8wa3Yqzd_c2DwGQZneMobivG7lM_UB7h9EJXX0bPHwha-z85wcBnVlc_0cBoq_3Ej_YGbiav700nD4Q==&uniplatform=NZKPT&language=CHS"
"天津师范大学学报(社会科学版)","1671-1106","12-1336/C","天津师范大学","4.558","1.733","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOANYWdVTAdrxNts1MA7c4MpIaOG2M5UQMTqPGO7mH0xaXeHZDEtaGGa9z7__p0QxqGswunf-Z4jRmPFoWjZjRUkPKHP3-uHSDhror1RPAZ3Q==&uniplatform=NZKPT&language=CHS"
"天津市工会管理干部学院学报","1008-8636","12-1301/D","天津市工会管理干部学院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6JP80-RPOTxEIwudbPJbNok0h-ZlZfjyX5fxnxhjquqqQ==&uniplatform=NZKPT&language=CHS"
"天津市教科院学报","1671-2277","12-1303/G4","天津市教育科学研究院","1.656","0.836","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMpZRX-rdNp9E-5BSkm-DTUrjQs60rcgpFM_yflWFx1isY1R_pBfjzliZkvOPO2pgg81xvdW9QYfjfr4hH9TXRLzrA6DRqqyClNhDpGG19bmQ==&uniplatform=NZKPT&language=CHS"
"天津市经理学院学报","1009-3877","12-1378/F","天津企业管理培训中心;天津市经理学院;天津市职工现代企业管理学院","","","","社会科学II|经济与管理科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPcMrnM1wF-c18jDWoTmsOTy7SCMj7HqITSX1bxWYyBwwXbtaD7f3IGs5Wbj0AMiTL9LxbEBB_W7XWh8X21SYDawzgyi4PYIkj7nk-AACQGEA==&uniplatform=NZKPT&language=CHS"
"天津市人民代表大会常务委员会公报","","","天津市人民代表大会常务委员会办公厅","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6IWDD41Z2bPB2z30VmCjO0gbULoribPF1i40dnf5VKQlw==&uniplatform=NZKPT&language=CHS"
"天津市人民政府公报","1672-1381","12-1405/D","天津市人民政府","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6LrX1NrOPQDbLSs8ByWzTg29IdFmBIBMOf4ec1PsMSOlw==&uniplatform=NZKPT&language=CHS"
"天津市社会主义学院学报","1672-4089","12-1354/D","天津市社会主义学院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6KAE5LnHgkCAnGNZv0ogsYYHMvBy4hIlBrV1IK_jNX5og==&uniplatform=NZKPT&language=CHS"
"天津体育学院学报","1005-0000","12-1140/G8","天津体育学院","6.270","3.684","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOy9goKiGjYyLq2RVPmFV9h0RyOm178gWD3Ad19M9UgpCn0YdwNDnblXBo8r5765Z9vrqaTWsCQ1R1wtOTellUtk7a0_9z_VAny8sv19PZ6GQ==&uniplatform=NZKPT&language=CHS"
"天津通信技术","1006-7442","12-1257/TN","中国网通集团天津市通信公司;天津市通信学会","","","","信息科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIP_2aW2xF1hduj0LOMFrqEzXhp2bkWJD7ZrBjVA0U2iEvlxlnClcEJeOyMwDspZbtvuVtl0QIu8TrTDZf9XfOb4ZMCk4YqLSfwrkZ3Z1gZOTg==&uniplatform=NZKPT&language=CHS"
"天津外国语大学学报","1008-665X","12-1422/H","天津外国语学院","1.325","0.892","网络首发","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOGwxIV1sJKkaopkUFR2WLIELn2Hl6Q5h65bHkXilu0idNxcoZhQR7gEJ33oI62dF8rM8QLB1cANerT00MLuUoGeOuri8UFv61BzXCVhAgB9w==&uniplatform=NZKPT&language=CHS"
"天津行政学院学报","1008-7168","12-1284/D","中共天津市委党校","3.446","1.741","网络首发","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN-WcJqInLdhtVC95iXKUrqifHnbXSwOl38oujjdW8oJgzvwXpz9MUiQ_WmK6vro8Tyjc0V53tPvA8TOM1te3oQK6I8a3izP1DLn7H1DL1Zig==&uniplatform=NZKPT&language=CHS"
"天津医药","0253-9896","12-1116/R","天津市医学科学技术信息研究所","1.616","1.357","网络首发|增强出版","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIO3vP8J5MOo0KCOAPnForh8Ifr8QYNqiP_NXy2kgWciuumvpVEq2cA8nxmcIytQwUJgF4ZES2X-wEJ1LHsQEGShgI0owDhWBlIOIAhu6-kI-w==&uniplatform=NZKPT&language=CHS"
"天津艺文论丛","","","天津市艺术研究所","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMHQjOjGkWZbz91dwxlIricZpTensci9l6hLfQDoH8prbEgdyjkzGAFGCEVwqf4-1_C7R2ozMUJubyIORN070T4_epz536bU6N1T_i5YjDmIw==&uniplatform=NZKPT&language=CHS"
"天津音乐学院学报","1008-2530","12-1280/J","天津音乐学院","0.193","0.102","","工程科技II|哲学与人文科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPYsYssvgg6AdZcug72xccIjlgYHem_ITTTwoJyrVqv2Uq94lEilmvFADz126zv2LbrUrP3Qd5-jhmGyMPsyaYfYFlq8xOuaTpoHJJgThjPeA==&uniplatform=NZKPT&language=CHS"
"天津政协","","12-1426/D","天津市政协研究室","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6JbbmiQHFpd4JqaKBQPHyEsRVpON_APnMlcik1N5u8jtw==&uniplatform=NZKPT&language=CHS"
"天津支部生活","0412-0892","12-1001/D","中共天津市委支部生活社","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMY1PKBtMVHsHryao4zrt5IyJA7qKrW_yhD3Kql3eawnD4sP9jkbF6qFsZXMSg3Hs3CuCve5S6tYWclbDatRPdirYs_J1sYQ9AZEx4S_C-4ew==&uniplatform=NZKPT&language=CHS"
"天津职业技术师范大学学报","2095-0926","12-1423/Z","天津职业技术师范大学","0.573","0.301","","医药卫生科技|社会科学II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIONHQc-HYkHO6366e7fCN_VNR6fDsNEnk9T_HHM9MgvXOTs_FjYJr1FtV-Jg9Jq0Ob4Ff7TMBWVviAmCa5kzB-tzsA7kJO7h5I7_gAQu-q8Eg==&uniplatform=NZKPT&language=CHS"
"天津职业院校联合学报","1673-582X","12-1386/Z","天津市职业教育与成人教育学会","0.193","0.104","","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIOOhY1Na69H3g71et7ZNsbvchk--kB2o76xR-p4Aa3Rb9CHvCiJxjZHrU2S8KhkXwS35o5mas4rvI49BdT4zf5Y4zhXVoic23YGfklOPhhSmQ==&uniplatform=NZKPT&language=CHS"
"天南","1004-6399","44-1181/I","广东省民间文艺家协会","","","","工程科技II","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMHQjOjGkWZbz91dwxlIricZpTensci9l6hLfQDoH8prbEgdyjkzGAFGCEVwqf4-1-nOrWocn1TSHq5CJd_HgbWAB8esPf0-6L_iOxneNAnHw==&uniplatform=NZKPT&language=CHS"
"天然产物研究与开发","1001-6880","51-1335/Q","中国科学院成都文献情报中心","2.809","1.966","网络首发|增强出版","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMZc80XihUWwH-fY-A9uL-3mqrqeF8Rg8D7xn_yM8aesDllZSCQtpoPafLm1qOW0G4BWf7a3B5u0FIVwbtPz92OmesIbmzuqgZVmdRO_2lGlg==&uniplatform=NZKPT&language=CHS"
"天然气地球科学","1672-1926","62-1177/TE","中国科学院资源环境科学信息中心","3.751","3.083","网络首发","基础科学|工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMMCLuFsmnumeRUFibrTRQR7lD7PseodiZ1Kt-vydQEtli00aNSuQB1UPQhPQanOhLCGYs_QV87atpzKNPT4xp8HC9WZ3BWSVwgw4rYc1_uDg==&uniplatform=NZKPT&language=CHS"
"天然气技术与经济","2095-1132","51-1736/TE","中国石油天然气股份有限公司西南油气田分公司","1.947","1.421","网络首发","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN3J3Q2536tNJsbxVHTBRftVV38W_3rPAcGy7_EW5nfcKkgRURS52UGIrVIflvLUit11Ne7pPhV9CJfYaAN7KOYF5SbIUgDSrLb0SubXzwXqg==&uniplatform=NZKPT&language=CHS"
"天然气与石油","1006-5539","51-1183/TE","中国石油工程建设有限公司西南分公司","1.862","1.119","网络首发|增强出版","工程科技I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMf2I9jAU4GSvMgLN7ibXAq_mJdn0dSX9wnbV4KKAGybPyzv4fd5FTTjz_dlBxVC_KwS3nCkrebDpbOOe7QA7Iuw7s1RtcYk9StqiWsm5VXVw==&uniplatform=NZKPT&language=CHS"
"天山法学","","","新疆大学法学院","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6J1vxd14WjARjPjsGmWHVDX7t4rY8QcqbbkvkI0L9O_5Q==&uniplatform=NZKPT&language=CHS"
"天商法律评论","","","天津商业大学","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIPxGWc-ToewxXy5R2kc9T5CVNNELeOB-vQLLZho6jU2gN1PBPFw32yQ3pMs1nIkR6JRh542AsUNGPV_mgsdiOdFIvbxqByKqYN0Ntxu2cDchA==&uniplatform=NZKPT&language=CHS"
"天水师范学院学报","1671-1351","62-1162/G","天水师范学院","0.352","0.179","网络首发","医药卫生科技","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIN0NL54dWu6XmUqjSTdzj--7RLDQCa-R6JyI0tFYi5v2Fm1MOO9lpA1Ffzh5dnQqjTsjH50CM5E7lKbms2SfYjcuuL6hnfDVj_Zyur39Mtsrw==&uniplatform=NZKPT&language=CHS"
"天水市人民政府公报","","","天水市人民政府","","","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWIMfx-rpUU0XnsP_hUPS-5dwGk3VKcP_O5EpalX-fFMDKGxsUVnudM4Ek9PNwvgUZ1dKyENs5f6lGykbOj47_YbBDCCtnVWbypxQkeY8rvDEOA==&uniplatform=NZKPT&language=CHS"
"天水行政学院学报","1009-6566","62-5123/D","天水市行政学院","0.316","0.091","","社会科学I","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINXq3nC2yFZUKaO7DuGCqaG16EP2pRxsFl6eicqw-cWwpGS8bVStntsTjrmxRA7UjrY-K-iiITcTpiBIFU7-do2POsw9jBncGp4du5cTpU3bw==&uniplatform=NZKPT&language=CHS"
"天文学报","0001-5245","32-1113/P","中国天文学会;中国科学院紫金山天文台","0.555","0.358","网络首发","基础科学","https://navi.cnki.net/knavi/detail?p=5ZaO-ltDWINw-PfXYIDjXuXTM38hpRh1HJpHGP67k3ZWqyCuOKVqwTxlm7DBoUEIzog_50aQONcpm4pUReSlUcr_1lvXOrPsic72HE4hd9k5hJCCXDN8nA==&uniplatform=NZKPT&language=CHS"
